city,country,host,id,price,review,stars,timestamp,titre
"bur dubai, dubai",united arab emirates,booking.com,388743,339.0,7.0,3,2018-06-24 21:37:02.802253,chelsea plaza hotel
"al barsha, dubai",united arab emirates,booking.com,1188897,648.0,7.6,4,2018-06-24 21:37:02.802253,signature hotel al barsha
saidia,morocco,booking.com,2233688,2212.0,7.6,5,2018-06-24 21:37:02.802253,melia saidia garden golf resort
marrakech,morocco,booking.com,1831169,751.0,7.9,4,2018-06-24 21:37:02.802253,wazo hotel
taroudant,morocco,booking.com,98806,1512.0,9.2,4,2018-06-24 21:37:02.802253,hotel dar zitoune taroudant
marrakech,morocco,booking.com,99148,2185.0,7.2,4,2018-06-24 21:37:02.802253,labranda targa aqua parc
casablanca,morocco,booking.com,1690626,3640.0,8.9,5,2018-06-24 21:37:02.802253,four seasons hotel casablanca
wadi rum,jordan,booking.com,2812216,339.0,9.1,5,2018-06-24 21:37:02.802253,desert star camp
at-tafilah,jordan,booking.com,2802238,423.0,7.2,3,2018-06-24 21:37:02.802253,fares hotel
"bur dubai, dubai",united arab emirates,booking.com,67225,379.0,6.4,3,2018-06-24 21:37:02.802253,fortune karama hotel
ajman,united arab emirates,booking.com,183401,668.0,7.0,3,2018-06-24 21:37:02.802253,ajman beach hotel
abu dhabi,united arab emirates,booking.com,401660,613.0,7.5,1,2018-06-24 21:37:02.802253,top stars hotel
dubai,united arab emirates,booking.com,68366,358.0,6.2,2,2018-06-24 21:37:02.802253,eureka hotel
"palm jumeirah, dubai",united arab emirates,booking.com,2648813,2620.0,,5,2018-06-24 21:37:02.802253,bespoke residences - south residence
dubai,united arab emirates,booking.com,69380,377.0,7.1,2,2018-06-24 21:37:02.802253,al jawhara metro hotel
dubai,united arab emirates,booking.com,1354683,1146.0,6.5,1,2018-06-24 21:37:02.802253,sima hotel
"maarif, casablanca",morocco,booking.com,98498,1773.0,8.4,5,2018-06-24 21:37:02.802253,kenzi tower hotel
taghazout,morocco,booking.com,1566578,2268.0,8.1,4,2018-06-24 21:37:02.802253,sol house taghazout bay surf
"ain chock, casablanca",morocco,booking.com,1693737,1193.0,7.9,4,2018-06-24 21:37:02.802253,eurostars sidi maarouf
al mukhaybah,jordan,booking.com,2790833,762.0,7.9,3,2018-06-24 21:37:02.802253,grand samara hotel
abu dhabi,united arab emirates,booking.com,67248,500.0,8.1,4,2018-06-24 21:37:02.802253,novel hotel city center
"bur dubai, dubai",united arab emirates,booking.com,67539,593.0,7.8,4,2018-06-24 21:37:02.802253,majestic hotel tower
dubai,united arab emirates,booking.com,1475908,622.0,6.6,2,2018-06-24 21:37:02.802253,tara hotel
dubai,united arab emirates,booking.com,68478,589.0,7.4,4,2018-06-24 21:37:02.802253,marco polo hotel
sharjah,united arab emirates,booking.com,260010,655.0,7.5,4,2018-06-24 21:37:02.802253,sharjah palace hotel
laayoune,morocco,booking.com,1623085,1463.0,7.4,4,2018-06-24 21:37:02.802253,hotel parador
rabat,morocco,booking.com,1628868,1106.0,8.2,4,2018-06-24 21:37:02.802253,cantor hotel rabat terminus
amman,jordan,booking.com,1886966,932.0,,4,2018-06-24 21:37:02.802253,armed forces hotel
amman,jordan,booking.com,256319,474.0,9.1,3,2018-06-24 21:37:02.802253,rozana hotel suite
sharjah,united arab emirates,booking.com,72997,413.0,6.9,3,2018-06-24 21:37:02.802253,al seef hotel
dubai,united arab emirates,booking.com,2569216,1014.0,9.1,5,2018-06-24 21:37:02.802253,al bandar rotana - dubai creek
"jumeirah, dubai",united arab emirates,booking.com,183409,603.0,6.7,2,2018-06-24 21:37:02.802253,regent beach resort
al ain,united arab emirates,booking.com,288176,968.0,8.1,4,2018-06-24 21:37:02.802253,ayla hotel
"bur dubai, dubai",united arab emirates,booking.com,71479,377.0,5.7,3,2018-06-24 21:37:02.802253,york international hotel
"skhirat plage, skhirat",morocco,booking.com,98575,1785.0,7.6,5,2018-06-24 21:37:02.802253,l' amphitrite palace resort & spa
"gueliz, marrakech",morocco,booking.com,293852,378.0,6.7,3,2018-06-24 21:37:02.802253,hotel tachfine
marrakech,morocco,booking.com,2343472,2142.0,8.0,4,2018-06-24 21:37:02.802253,be live experience marrakech palmeraie - all inclusive
agadir,morocco,booking.com,99206,1568.0,7.0,3,2018-06-24 21:37:02.802253,hotel almoggar garden beach
"old medina, casablanca",morocco,booking.com,237964,560.0,6.8,2,2018-06-24 21:37:02.802253,hotel central
al ain,united arab emirates,booking.com,474411,866.0,6.5,3,2018-06-24 21:37:02.802253,one to one hotel & resort ain al faida
"bur dubai, dubai",united arab emirates,booking.com,2543644,521.0,7.7,4,2018-06-24 21:37:02.802253,omega hotel dubai
dubai,united arab emirates,booking.com,592386,491.0,8.1,2,2018-06-24 21:37:02.802253,mark inn hotel deira
abu dhabi,united arab emirates,booking.com,506795,406.0,7.8,3,2018-06-24 21:37:02.802253,bin majid nehal
dubai,united arab emirates,booking.com,1173554,691.0,6.6,4,2018-06-24 21:37:02.802253,new black stone hotel
marrakech,morocco,booking.com,2141923,826.0,8.2,4,2018-06-24 21:37:02.802253,hotel ayoub & spa
oualidia,morocco,booking.com,98882,9940.0,9.1,5,2018-06-24 21:37:02.802253,la sultana oualidia
kenitra,morocco,booking.com,1318930,910.0,8.2,3,2018-06-24 21:37:02.802253,relax kenitra
tangier,morocco,booking.com,278721,878.0,7.1,3,2018-06-24 21:37:02.802253,ibis tanger city center
dubai,united arab emirates,booking.com,433926,389.0,5.6,1,2018-06-24 21:37:02.802253,grand sina hotel
"bur dubai, dubai",united arab emirates,booking.com,243560,606.0,7.3,3,2018-06-24 21:37:02.802253,ambassador hotel
abu dhabi,united arab emirates,booking.com,67289,784.0,8.4,2,2018-06-24 21:37:02.802253,al diar dana hotel
sharjah,united arab emirates,booking.com,25864,359.0,6.4,2,2018-06-24 21:37:02.802253,crystal plaza hotel
"bur dubai, dubai",united arab emirates,booking.com,182807,455.0,7.0,3,2018-06-24 21:37:02.802253,smana hotel al raffa
casablanca,morocco,booking.com,2659425,763.0,8.4,3,2018-06-24 21:37:02.802253,ibis casa voyageurs
"barsha heights (tecom) , dubai",united arab emirates,booking.com,1889000,615.0,8.9,4,2018-06-24 21:37:02.802253,dusit d2 kenz hotel dubai
ajman,united arab emirates,booking.com,2305630,891.0,8.6,5,2018-06-24 21:37:02.802253,"radisson blu hotel, ajman"
abu dhabi,united arab emirates,booking.com,69017,442.0,7.8,4,2018-06-24 21:37:02.802253,hawthorn suites by wyndham abu dhabi city center
ghantoot,united arab emirates,booking.com,68168,766.0,6.6,4,2018-06-24 21:37:02.802253,golden tulip al jazira hotel & resort
tangier,morocco,booking.com,2527337,1548.0,8.8,4,2018-06-24 21:37:02.802253,fredj hotel
fujairah,united arab emirates,booking.com,1710985,491.0,7.0,4,2018-06-24 21:37:02.802253,v hotel fujairah
"al qusais, dubai",united arab emirates,booking.com,256908,657.0,8.1,4,2018-06-24 21:37:02.802253,time grand plaza hotel
dubai,united arab emirates,booking.com,275957,544.0,7.1,4,2018-06-24 21:37:02.802253,grand central hotel
dubai,united arab emirates,booking.com,357935,309.0,7.1,3,2018-06-24 21:37:02.802253,fortune pearl hotel
agadir,morocco,booking.com,98591,1535.0,7.4,4,2018-06-24 21:37:02.802253,anezi tower hotel
"gueliz, marrakech",morocco,booking.com,716900,752.0,8.1,3,2018-06-24 21:37:02.802253,hotel le caspien
fujairah,united arab emirates,booking.com,1320575,706.0,7.8,5,2018-06-24 21:37:02.802253,royal m hotel fujairah mall
abu dhabi,united arab emirates,booking.com,283548,652.0,8.2,5,2018-06-24 21:37:02.802253,officers club & hotel
abu dhabi,united arab emirates,booking.com,24786,529.0,8.1,4,2018-06-24 21:37:02.802253,holiday inn abu dhabi downtown
abu dhabi,united arab emirates,booking.com,69115,737.0,7.4,3,2018-06-24 21:37:02.802253,al diar capital hotel
dubai,united arab emirates,booking.com,69371,451.0,7.7,4,2018-06-24 21:37:02.802253,al jawhara gardens hotel
"hassan, rabat",morocco,booking.com,98345,964.0,7.0,3,2018-06-24 21:37:02.802253,mercure sheherazade rabat
"agdal, marrakech",morocco,booking.com,98555,1435.0,8.0,5,2018-06-24 21:37:02.802253,kenzi menara palace & resort all inclusive
tetouan,morocco,booking.com,441380,1071.0,7.1,4,2018-06-24 21:37:02.802253,hotel la paloma
nouaseur,morocco,booking.com,541302,1512.0,8.1,4,2018-06-24 21:37:02.802253,atlas sky airport
abu dhabi,united arab emirates,booking.com,335140,494.0,7.9,4,2018-06-24 21:37:02.802253,ramada downtown abu dhabi
"bur dubai, dubai",united arab emirates,booking.com,71478,416.0,6.3,3,2018-06-24 21:37:02.802253,palm beach hotel
sharjah,united arab emirates,booking.com,23251,589.0,7.2,3,2018-06-24 21:37:02.802253,beach hotel sharjah
asilah,morocco,booking.com,236729,1130.0,6.6,3,2018-06-24 21:37:02.802253,hotel al khaima
midelt,morocco,booking.com,448202,700.0,7.0,3,2018-06-24 21:37:02.802253,hotel kasbah asmaa
nador,morocco,booking.com,98330,1626.0,7.4,4,2018-06-24 21:37:02.802253,hotel mercure nador rif
agadir,morocco,booking.com,258192,1120.0,8.1,4,2018-06-24 21:37:02.802253,hotel tildi hotel & spa
er rachidia,morocco,booking.com,98564,743.0,6.3,4,2018-06-24 21:37:02.802253,kenzi rissani
sharjah,united arab emirates,booking.com,275691,455.0,6.0,1,2018-06-24 21:37:02.802253,sophin hotel
dubai,united arab emirates,booking.com,67297,626.0,8.0,5,2018-06-24 21:37:02.802253,carlton palace hotel
dubai,united arab emirates,booking.com,1771590,521.0,6.6,2,2018-06-24 21:37:02.802253,montreal naif hotel
dubai,united arab emirates,booking.com,1744795,557.0,6.2,1,2018-06-24 21:37:02.802253,galaxy plaza hotel
al aqah,united arab emirates,booking.com,1433409,710.0,7.4,3,2018-06-24 21:37:02.802253,mirage hotel al aqah
"al sufouh, dubai",united arab emirates,booking.com,1114308,5502.0,9.4,5,2018-06-24 21:37:02.802253,"residence & spa, dubai at one&only royal mirage"
essaouira,morocco,booking.com,98895,1296.0,6.8,4,2018-06-24 21:37:02.802253,hotel des iles
ghdar defla,morocco,booking.com,1612936,1540.0,7.9,3,2018-06-24 21:37:02.802253,hotel tanger med
"gauthier, casablanca",morocco,booking.com,1701326,1680.0,8.1,4,2018-06-24 21:37:02.802253,boutique hotel gauthier
restinga smir,morocco,booking.com,346258,2674.0,6.9,4,2018-06-24 21:37:02.802253,marina smir hotel & spa
rabat,morocco,booking.com,254753,970.0,7.8,4,2018-06-24 21:37:02.802253,belere hotel rabat
dubai,united arab emirates,booking.com,1225469,472.0,6.0,1,2018-06-24 21:37:02.802253,burj nahar hotel
khor fakkan,united arab emirates,booking.com,469042,873.0,7.8,4,2018-06-24 21:37:02.802253,oceanic khorfakkan resort & spa
abu dhabi,united arab emirates,booking.com,68735,888.0,8.4,5,2018-06-24 21:37:02.802253,intercontinental abu dhabi
ras al khaimah,united arab emirates,booking.com,76907,670.0,6.4,4,2018-06-24 21:37:02.802253,bin majid beach hotel
sharjah,united arab emirates,booking.com,2414860,445.0,8.0,4,2018-06-24 21:37:02.802253,al salam grand hotel
dubai,united arab emirates,booking.com,345648,573.0,6.8,4,2018-06-24 21:37:02.802253,monaco hotel
sharjah,united arab emirates,booking.com,72296,573.0,7.6,4,2018-06-24 21:37:02.802253,lavender hotel sharjah (previously lords hotel)
abu dhabi,united arab emirates,booking.com,74445,439.0,6.3,4,2018-06-24 21:37:02.802253,one to one hotel - the village
dakhla,morocco,booking.com,1296761,490.0,7.3,2,2018-06-24 21:37:02.802253,imperial playa hotel
dubai,united arab emirates,booking.com,238360,655.0,7.9,3,2018-06-24 21:37:02.802253,lavender hotel deira by gloria hotels & resorts
"al barsha, dubai",united arab emirates,booking.com,68294,486.0,6.8,4,2018-06-24 21:37:02.802253,golden tulip al barsha hotel
ajman,united arab emirates,booking.com,460665,511.0,7.5,4,2018-06-24 21:37:02.802253,ramada beach hotel ajman
"al qusais, dubai",united arab emirates,booking.com,76749,835.0,7.1,4,2018-06-24 21:37:02.802253,dubai grand hotel by fortune
"bur dubai, dubai",united arab emirates,booking.com,183427,501.0,6.2,3,2018-06-24 21:37:02.802253,london crown hotel
dubai,united arab emirates,booking.com,177449,327.0,6.2,3,2018-06-24 21:37:02.802253,dubai palm hotel
"bur dubai, dubai",united arab emirates,booking.com,1132913,415.0,6.6,4,2018-06-24 21:37:02.802253,reflections hotel
dubai,united arab emirates,booking.com,239766,819.0,7.2,2,2018-06-24 21:37:02.802253,wave international hotel (previously florida international hotel)
beni mellal,morocco,booking.com,2877347,770.0,7.6,3,2018-06-24 21:37:02.802253,hotel hadaik ain asserdoune
saidia,morocco,booking.com,310010,3200.0,7.1,5,2018-06-24 21:37:02.802253,be live collection saidia
laayoune,morocco,booking.com,703868,574.0,7.8,3,2018-06-24 21:37:02.802253,hotel salwan
dubai,united arab emirates,booking.com,68560,743.0,6.3,3,2018-06-24 21:37:02.802253,city star hotel
"al majaz, sharjah",united arab emirates,booking.com,67292,582.0,7.1,4,2018-06-24 21:37:02.802253,marbella resort
"bur dubai, dubai",united arab emirates,booking.com,190923,501.0,6.9,3,2018-06-24 21:37:02.802253,rainbow hotel
dubai,united arab emirates,booking.com,547926,819.0,5.8,2,2018-06-24 21:37:02.802253,phoenicia hotel
"bur dubai, dubai",united arab emirates,booking.com,67431,398.0,6.4,3,2018-06-24 21:37:02.802253,regal plaza hotel
al ain,united arab emirates,booking.com,401532,1474.0,7.0,1,2018-06-24 21:37:02.802253,top hotel apartment
"al barsha, dubai",united arab emirates,booking.com,77860,474.0,7.9,4,2018-06-24 21:37:02.802253,grandeur hotel al barsha
"al barsha, dubai",united arab emirates,booking.com,67278,885.0,8.1,4,2018-06-24 21:37:02.802253,donatello hotel
sharjah,united arab emirates,booking.com,23243,760.0,7.0,4,2018-06-24 21:37:02.802253,sharjah carlton hotel
ras al khaimah,united arab emirates,booking.com,76906,1344.0,6.9,4,2018-06-24 21:37:02.802253,smartline bin majid beach resort
larache,morocco,booking.com,2865652,700.0,8.4,2,2018-06-24 21:37:02.802253,hotel salime al khozama
marrakech,morocco,booking.com,274804,1331.0,6.8,5,2018-06-24 21:37:02.802253,mogador palace agdal
casablanca,morocco,booking.com,306974,567.0,5.9,4,2018-06-24 21:37:02.802253,prince de paris
agadir,morocco,booking.com,285229,1726.0,6.8,4,2018-06-24 21:37:02.802253,palais des roses hotel & thalasso
"bur dubai, dubai",united arab emirates,booking.com,69262,472.0,6.0,3,2018-06-24 21:37:02.802253,imperial suites hotel
sharjah,united arab emirates,booking.com,1857973,597.0,6.6,2,2018-06-24 21:37:02.802253,al amwaj hotel
dubai,united arab emirates,booking.com,67517,470.0,7.4,4,2018-06-24 21:37:02.802253,grand excelsior hotel deira
abu dhabi,united arab emirates,booking.com,262355,464.0,7.5,3,2018-06-24 21:37:02.802253,paragon hotel
sharjah,united arab emirates,booking.com,69706,443.0,6.9,3,2018-06-24 21:37:02.802253,nejoum al emarat
"bur dubai, dubai",united arab emirates,booking.com,284537,589.0,5.9,1,2018-06-24 21:37:02.802253,everest international hotel
dubai,united arab emirates,booking.com,240242,383.0,6.5,3,2018-06-24 21:37:02.802253,royal falcon hotel
"dubai investment park, dubai",united arab emirates,booking.com,1960905,469.0,7.9,4,2018-06-24 21:37:02.802253,fortune park hotel
agadir,morocco,booking.com,324098,840.0,7.1,3,2018-06-24 21:37:02.802253,hotel les omayades
taza,morocco,booking.com,2034739,840.0,6.1,3,2018-06-24 21:37:02.802253,hotel pyramides
agadir,morocco,booking.com,98316,840.0,6.6,2,2018-06-24 21:37:02.802253,residence igoudar
dubai,united arab emirates,booking.com,262506,797.0,6.2,3,2018-06-24 21:37:02.802253,claridge hotel - dubai
dubai,united arab emirates,booking.com,417375,360.0,6.0,2,2018-06-24 21:37:02.802253,saffron hotel
dubai,united arab emirates,booking.com,237819,410.0,7.1,4,2018-06-24 21:37:02.802253,fortune grand hotel
dubai,united arab emirates,booking.com,309630,557.0,5.8,3,2018-06-24 21:37:02.802253,sun and sands downtown hotel
ras al khaimah,united arab emirates,booking.com,173655,605.0,6.7,4,2018-06-24 21:37:02.802253,bin majid acacia hotel and apartments
sharjah,united arab emirates,booking.com,68498,553.0,7.6,4,2018-06-24 21:37:02.802253,rayan hotel sharjah
dubai,united arab emirates,booking.com,1183406,374.0,6.3,1,2018-06-24 21:37:02.802253,west hotel
sharjah,united arab emirates,booking.com,1182949,534.0,6.8,3,2018-06-24 21:37:02.802253,aldar hotel
"al majaz, sharjah",united arab emirates,booking.com,67285,473.0,7.5,4,2018-06-24 21:37:02.802253,hotel holiday international
dubai,united arab emirates,booking.com,67228,545.0,8.3,4,2018-06-24 21:37:02.802253,coral dubai deira hotel
"gueliz, marrakech",morocco,booking.com,477564,840.0,7.6,3,2018-06-24 21:37:02.802253,fashion hotel
marrakech,morocco,booking.com,362291,1565.0,8.1,5,2018-06-24 21:37:02.802253,pullman marrakech palmeraie
sharjah,united arab emirates,booking.com,237602,655.0,6.4,2,2018-06-24 21:37:02.802253,prime tower hotel
dubai,united arab emirates,booking.com,67284,550.0,7.1,4,2018-06-24 21:37:02.802253,nihal palace hotel
dubai,united arab emirates,booking.com,171461,377.0,5.7,3,2018-06-24 21:37:02.802253,broadway hotel
dubai,united arab emirates,booking.com,249323,560.0,7.0,1,2018-06-24 21:37:02.802253,florida hotel
dubai,united arab emirates,booking.com,279133,655.0,5.7,1,2018-06-24 21:37:02.802253,zagy hotel
fes,morocco,booking.com,410032,420.0,7.8,2,2018-06-24 21:37:02.802253,hotel jnane sbile
casablanca,morocco,booking.com,98963,818.0,7.2,3,2018-06-24 21:37:02.802253,ibis casablanca city center
casablanca,morocco,booking.com,98304,1221.0,6.8,4,2018-06-24 21:37:02.802253,novotel casablanca city center
umm al quwain,united arab emirates,booking.com,277039,702.0,7.4,4,2018-06-24 21:37:02.802253,pearl beach hotel & spa
"bur dubai, dubai",united arab emirates,booking.com,174556,488.0,6.9,2,2018-06-24 21:37:02.802253,hyde park hotel
dubai,united arab emirates,booking.com,191496,1307.0,6.0,3,2018-06-24 21:37:02.802253,signature inn deira
fujairah,united arab emirates,booking.com,67241,982.0,8.5,5,2018-06-24 21:37:02.802253,al diar siji hotel
ras al khaimah,united arab emirates,booking.com,2694581,819.0,7.7,3,2018-06-24 21:37:02.802253,royal view hotel
ras al khaimah,united arab emirates,booking.com,378155,564.0,7.7,4,2018-06-24 21:37:02.802253,mangrove hotel
"kasbah, essaouira",morocco,booking.com,98337,532.0,7.6,1,2018-06-24 21:37:02.802253,hotel beau rivage
fnidek,morocco,booking.com,1633983,8993.0,8.8,5,2018-06-24 21:37:02.802253,banyan tree tamouda bay
dubai,united arab emirates,booking.com,67239,495.0,6.5,2,2018-06-24 21:37:02.802253,ramee guestline hotel
abu dhabi,united arab emirates,booking.com,274468,770.0,8.3,4,2018-06-24 21:37:02.802253,oaks liwa executive suites
fujairah,united arab emirates,booking.com,881390,661.0,8.1,4,2018-06-24 21:37:02.802253,novotel fujairah
abu dhabi,united arab emirates,booking.com,1510243,597.0,8.0,4,2018-06-24 21:37:02.802253,gloria downtown hotel
casablanca,morocco,booking.com,98234,630.0,7.9,4,2018-06-24 21:37:02.802253,atlas almohades casablanca city center
asilah,morocco,booking.com,432037,980.0,7.8,3,2018-06-24 21:37:02.802253,hotel zelis
agadir,morocco,booking.com,237468,700.0,6.9,3,2018-06-24 21:37:02.802253,sud bahia agadir
mohammedia,morocco,booking.com,1532508,2660.0,6.5,3,2018-06-24 21:37:02.802253,hotel sabah
"hassan, rabat",morocco,booking.com,1995524,756.0,6.6,3,2018-06-24 21:37:02.802253,hotel yasmine
ifrane,morocco,booking.com,412562,1792.0,6.1,3,2018-06-24 21:37:02.802253,farah inn ifrane
"bur dubai, dubai",united arab emirates,booking.com,175368,441.0,6.6,3,2018-06-24 21:37:02.802253,astoria hotel
dubai,united arab emirates,booking.com,68058,431.0,6.4,3,2018-06-24 21:37:02.802253,orchid hotel dubai
ajman,united arab emirates,booking.com,260381,1662.0,6.6,3,2018-06-24 21:37:02.802253,crown palace hotel & suites
fes,morocco,booking.com,304223,767.0,5.9,5,2018-06-24 21:37:02.802253,zalagh parc palace
"medina, marrakech",morocco,booking.com,317376,952.0,7.0,4,2018-06-24 21:37:02.802253,chems hotel
agadir,morocco,booking.com,305597,2520.0,6.6,4,2018-06-24 21:37:02.802253,labranda atlas amadil
abu dhabi,united arab emirates,booking.com,435705,651.0,8.1,4,2018-06-24 21:37:02.802253,novotel abu dhabi gate
"al majaz, sharjah",united arab emirates,booking.com,2009948,867.0,8.4,5,2018-06-24 21:37:02.802253,the act hotel
"bur dubai, dubai",united arab emirates,booking.com,2335162,501.0,8.1,4,2018-06-24 21:37:02.802253,goldstate hotel
dubai,united arab emirates,booking.com,466619,524.0,7.1,4,2018-06-24 21:37:02.802253,abjad grand hotel
abu dhabi,united arab emirates,booking.com,185793,598.0,8.6,4,2018-06-24 21:37:02.802253,holiday inn abu dhabi
"bur dubai, dubai",united arab emirates,booking.com,67477,524.0,6.4,4,2018-06-24 21:37:02.802253,ramee royal hotel
dubai,united arab emirates,booking.com,67227,489.0,6.8,3,2018-06-24 21:37:02.802253,st.george hotel
dubai,united arab emirates,booking.com,69178,1143.0,7.2,4,2018-06-24 21:37:02.802253,al khaleej plaza hotel
marrakech,morocco,booking.com,98742,1260.0,7.9,4,2018-06-24 21:37:02.802253,murano resort marrakech
"gueliz, marrakech",morocco,booking.com,353145,504.0,6.8,3,2018-06-24 21:37:02.802253,hotel oudaya
"hassan, rabat",morocco,booking.com,1664266,910.0,6.6,4,2018-06-24 21:37:02.802253,rihab hotel
"agdal, marrakech",morocco,booking.com,352979,1298.0,7.5,5,2018-06-24 21:37:02.802253,adam park marrakech hotel & spa
tangier,morocco,booking.com,403858,770.0,7.3,2,2018-06-24 21:37:02.802253,marco polo
al hoceima,morocco,booking.com,640379,1175.0,8.0,4,2018-06-24 21:37:02.802253,mercure quemado al-hoceima resort
agadir,morocco,booking.com,98633,2100.0,7.0,5,2018-06-24 21:37:02.802253,atlantic palace agadir golf thalasso & casino resort
dubai,united arab emirates,booking.com,67245,398.0,6.2,3,2018-06-24 21:37:02.802253,nihal hotel
dubai,united arab emirates,booking.com,255729,917.0,6.7,3,2018-06-24 21:37:02.802253,sun and sands hotel
fujairah,united arab emirates,booking.com,421717,573.0,7.3,4,2018-06-24 21:37:02.802253,city tower hotel
ras al khaimah,united arab emirates,booking.com,46715,725.0,7.1,4,2018-06-24 21:37:02.802253,ras al khaimah hotel
"al barsha, dubai",united arab emirates,booking.com,172743,525.0,7.1,4,2018-06-24 21:37:02.802253,cassells al barsha hotel
abu dhabi,united arab emirates,booking.com,438991,724.0,6.7,1,2018-06-24 21:37:02.802253,trianon hotel
"hivernage, marrakech",morocco,booking.com,1328418,532.0,7.0,3,2018-06-24 21:37:02.802253,hotel le grand imilchil
essaouira,morocco,booking.com,98500,504.0,8.7,1,2018-06-24 21:37:02.802253,hotel emeraude essaouira
agadir,morocco,booking.com,98515,1131.0,7.6,4,2018-06-24 21:37:02.802253,best western odyssee park
marrakech,morocco,booking.com,98229,899.0,6.5,4,2018-06-24 21:37:02.802253,hotel marrakech le semiramis
sharjah,united arab emirates,booking.com,72817,688.0,7.7,3,2018-06-24 21:37:02.802253,sharjah premiere hotel & resort
al ain,united arab emirates,booking.com,291242,1454.0,5.6,2,2018-06-24 21:37:02.802253,al massa hotel apartments 1
ras al khaimah,united arab emirates,booking.com,279927,488.0,6.5,4,2018-06-24 21:37:02.802253,golden tulip khatt springs resort & spa
abu dhabi,united arab emirates,booking.com,265493,778.0,6.4,2,2018-06-24 21:37:02.802253,emirates plaza hotel
